32,720,"6678eff0-1293-4f87-8c8c-06a4ca646068","697a073a-83f3-46af-9da7-0d0b0a8a2366"
33,801,"600a36b8-ed3e-40c6-8a5f-c2b890eda50a","4c2582ee-ec9e-420c-9ba2-ba401f2eacce"
34,825,"4b20d5ee-461e-4d27-8c56-e258577c5ed3","33703ffd-bf41-4d60-9ed0-4505d1f1632e"
35,895,"3499bde3-6f0e-4ddc-84fb-736f93078be2","1f8ba984-b3e4-49e5-a9a2-f9456c098f52"
36,1176,"67944455-5b1e-4951-8759-85dac2b6102c","45147d2f-09e4-4e0d-b4b0-31da180f2412"
37,1253,"f9b3023e-0687-4348-8a30-ecc998b8b114","64fa0bc0-3cdb-472b-8d60-39b22061fb8d"
38,1651,"92c79ab6-a69a-411d-ba2b-625ab104235d","27c49943-5d32-4b44-8819-1d5f0426c051"
39,1653,"eb593d45-4aba-46cf-90e9-2c5cd00bc278","9b671a15-40ce-4d80-8899-90f5c0d8480e"
40,1771,"429a8e76-f469-4b2e-9d74-c1b35ee0ddad","d2408c33-775c-416b-b5d4-768bd23ccbad"
41,1803,"f40e304d-8e8d-4343-8270-d06487c35add","e0b29a98-ce38-4bc7-96ee-9d20e793e9e3"
42,1843,"0d2ae42d-4c27-4cb7-af6c-2099062302bb","e3d5ea9e-50bd-43b7-88bf-39794f4e3d40"
43,1847,"f8d43496-6e15-4ee1-a57f-b23cab9f9acf","2e020a01-1b19-4147-9fd9-788f2fe0d1d2"
44,1848,"47043a38-3f88-4464-ab5e-5b3c1b1c1924","e8087fc0-7734-4e81-ae52-9e5c22ffae86"
45,1875,"9676c860-e256-4d60-b39a-26d114b125c3","8ae62d8c-0a53-438e-bbea-a4f8f1f9feeb"
46,2010,"91857f7a-783d-4520-a1ad-8e2f4bdba236","933153ac-0e93-4ead-be41-563de8dc6487"
47,2070,"1d1273d9-2120-4e55-8d98-66e08781258e","243b7c00-85dc-4283-81fb-c1deb5430315"
48,2688,"8c8d9b22-498c-45e6-80da-7cd22787c9b3","35c5c607-2717-47d9-9323-7df47c6e1c4d"
49,2855,"90c0ddf3-64c2-40d1-ac53-85ebeccd96eb","41080f91-b0c8-4539-a5d9-965b14ef32bf"
50,3037,"96e3caa3-42c6-4f39-99c6-dc9923d30db3","9346720e-8298-4722-a6cb-a24d456b774f"
51,3088,"47dbd88f-4658-4635-83cd-d695358da7fa","a19e4be9-eb61-4d8f-95d1-02fd6156dac7"
52,3279,"a20f75db-9175-4df6-b1b3-ba42e291166c","b65780e8-0875-4685-995a-6e952cc605a8"
53,3352,"560554cc-10a7-462e-b87f-8aa3515cc344","9c1dda73-c659-48be-8aa4-86e7f6392540"
54,3353,"c619c78d-1c6b-47cf-9b36-80160d5c0e8f","ade80bc2-0462-42bc-837a-851386dc5a9e"
55,3361,"560554cc-10a7-462e-b87f-8aa3515cc344","9c1dda73-c659-48be-8aa4-86e7f6392540"
56,3502,"d08f262c-3e5b-4362-acdb-d8abb294b637","21ae7a6c-38ca-413c-8445-2fd0bd2c80e9"
57,3539,"bfd34091-6af6-4029-873b-ba7e036464fa","ba09e96a-9f80-42c1-ab6c-4abbc91e9d38"
58,3584,"d50698eb-19eb-438b-8a98-fa0a9538a0ad","87fcfdf6-58cf-4193-8cde-6804970021fd"
59,3600,"362c7c19-4792-4876-9cf9-2bc13f5e3746","ebda12a9-470b-44fb-b137-cb1f66726940"
60,3774,"3024e463-c630-46ad-b0b3-8984e09d2ff2","83a2f50b-9e59-4c9b-81fd-7803cf081613"
61,4553,"bd7681a3-3585-4972-9b07-694a1de8622e","67e7c6d5-eb95-4626-8aa8-51c370b73fa3"
62,4865,"5c22ec5f-d475-4ec1-8c60-0c28ce9affed","a427a342-56bb-437b-b835-fa695c75893b"
63,4932,"60859c37-949d-49e2-8fc8-6d8dc40f1a9e","6c6b8cd7-d901-4cd5-8279-07ba92088f06"
64,5042,"8f12b904-a7d5-4fcb-9990-1cf85038c104","f59ec261-8ecc-49fe-b159-99a90de626bd"
65,5059,"7d3950e6-41ce-43e3-976b-f893b246c31e","b5a56749-f302-46f7-8b17-ace3b0c3410f"
66,5100,"b0d49994-ec9a-4809-908a-b5970791b0f7","fa18ffa1-ed45-454e-a27c-b34045ffc715"
67,5183,"cef8b16c-9250-45e8-8867-09f8b6f13489","e8d2050f-8907-4138-9bbd-2cc7b706d3f8"
68,5210,"6f75883b-3b5b-45ce-a2d4-2a7a8477180c","4eb9089b-324e-4e65-a055-5ea05cfeb68f"
69,5266,"7c193df7-ac6c-48ed-ba63-af6f012880a3","d72bad75-18af-4dca-b5b7-069036d3bbd6"
70,5271,"c836bbda-7c0c-4b82-b0c2-b751b1843630","5033bfb3-8a2e-4748-93e5-2ffa82975a85"
71,5277,"8f4f104c-e189-495d-8364-824ed42ee980","31e7b1dd-5867-43ce-9fec-bd0062ebfc65"
72,5404,"215c8900-909e-4dc4-8fa8-025785125435","26d7be5a-9865-4259-a4b0-a2977fe8e22a"
73,5405,"6234f561-391d-4417-a11f-e039400ce0ca","a7e8eb10-a9ad-426d-81fa-860d6802dd3b"
74,5408,"9d6ffbb8-0264-477b-b3b1-ab7de3512d2f","b0bb23c6-619e-424f-85e4-aa075c134ecc"
75,5481,"97ef669a-c028-4c25-b5ff-7335aa5d806c","20a72d33-4b3e-47df-b88c-bbd632ed57df"
76,5487,"969de8e2-77f6-4a42-a1a8-5d82d64f0e8d","8f6dd8a1-ad76-47f2-8b2e-f12333224a97"
77,5595,"5d20614c-234d-4cc8-934d-11ff07c2de69","86263886-327a-4328-ac69-527f0d20a237"
78,5613,"afc4d072-356f-4583-80de-1532d492c883","124bbcfb-9fd0-4ddc-b3f9-c3b1a8506efa"
79,5667,"96e3caa3-42c6-4f39-99c6-dc9923d30db3","9346720e-8298-4722-a6cb-a24d456b774f"
80,5705,"aaaae066-2d0e-4998-ad16-378890de3e63","15e52ec9-e269-48f8-bd00-079ce22f68b9"
81,5726,"d191d808-a407-4765-887b-c3b0519b038f","c724b8c9-eec6-4bc5-8729-f9659ad90e23"
82,5850,"37e0b2ad-2ded-4ee6-92db-0214b0f8c7d0","346b31d1-cace-4b11-ac47-883aa69622cf"
83,5860,"bcba8817-b95b-4e1b-b93f-dbeb6c8f22ae","3d8802d4-498a-45c9-9328-d9b6682bcde5"
84,5870,"c23b60a1-4c13-4bad-94c9-4e38e3a248ba","26bd9e82-5d4f-40fc-aeee-ca5cb4254b98"
85,6115,"17845a39-369c-45eb-b44c-696689eb21dc","887ca3ff-de7a-4513-898c-ea6a93cc0933"
86,6116,"cb99a4af-f2da-43f7-9877-d5354b9b46ad","646536d4-2acf-4acf-8e35-fe19f473e46e"
87,6118,"b603f9e5-1638-4f98-ad0e-6030d024735e","d2f1178c-1ce3-4a03-8169-ba7af83b9010"
88,7015,"5d20614c-234d-4cc8-934d-11ff07c2de69","86263886-327a-4328-ac69-527f0d20a237"
89,9797,"89cdf9d2-a3ca-4ed1-9521-3abfd09668f9","89cdf9d2-a3ca-4ed1-9521-3abfd09668f9"
90,10424,"5c22ec5f-d475-4ec1-8c60-0c28ce9affed","a427a342-56bb-437b-b835-fa695c75893b"
91,10871,"075d64ff-855b-41b8-9cb0-b3e9e79f9ba6","3c3fc24b-1e32-40de-894d-3bba5eab4e90"
92,11662,"69cf3d5d-5461-45c9-8fbc-128d62eda942","b4e49e6b-3198-4f26-80ac-a35ad08680c2"
93,11783,"25978460-b34b-4caa-a869-b44e013c2bc8","a7b94448-da5e-478f-bec1-e5d826be298b"
94,11784,"deda7f89-33ed-4610-949d-638f737bc73f","187ddb84-05db-4418-90ea-a386c4fd3d3f"
95,11785,"7840eb33-1b6e-47f1-aa6a-c276a5a731f8","48725ec3-179d-415a-9ff0-a51e42cecdaa"
96,11786,"20952732-5815-40a1-ad56-0e53cda44ece","abe4afcb-9eba-4d37-b410-bde9ba18e158"
97,11787,"0dc87811-6648-43e3-aec3-5574ebfdaa02","2d84fea9-f13a-4812-9301-d9e1c51eb926"
98,11788,"42605930-e223-4473-bd31-08227c62c8b3","dc097464-fee0-43f3-8327-e369dc162ee4"
99,11899,"20d5c466-84fe-4f1e-8625-f6a4e2319edf","34c5530a-84e9-4a0d-a557-85e9d7f9d004"
100,11903,"e5af8b3f-a867-4ed4-8804-229b50c9bb1f","dc0736e0-ec67-4802-bb3a-f853b3a34042"
101,13504,"c4f15d67-1300-4e9e-bbe3-12e11a148e81","9da14e51-9433-421b-a396-2ac916649564"
102,16232,"53817db5-700b-4ba6-b424-c006686f37b7","be88c2bf-759c-4c23-a100-77096571ec44"
103,16234,"e3509cd4-cd89-49c3-abbb-6f89ed06c627","20a15eef-ba77-446b-bf75-7874cc14d85f"
104,16236,"51ab2ebb-ab55-479f-8ba1-ae3f31b662eb","462b9c41-84c6-4d81-a0b2-84744501a7f5"
105,16238,"aadfa81c-6834-4f00-bc29-216138fd9ea8","0c4d0022-c1f2-4d21-b2ee-bc7d92bed4b5"
106,16382,"52e74574-1eb1-48a9-b903-e32848fddd0d","9302eb42-e3f3-403d-a801-b3a97a83f0ad"
107,17905,"21e366d8-83b9-4c03-bb19-74c78476c34c","a1a5dc5a-203a-4980-8876-7db1c5920ba9"
108,17933,"c619c78d-1c6b-47cf-9b36-80160d5c0e8f","ade80bc2-0462-42bc-837a-851386dc5a9e"
109,17965,"61d65a3e-a6dd-4669-a9ae-669973bcb7bc","54abb071-aa48-4d97-8228-92b5fb52fa94"
110,19000,"de28554a-2a4e-4685-ba6b-6db0847bb3ff","b847e120-521a-4066-ad5d-3817be8f5e8c"
111,61432,"f49895e7-e6d2-4ae2-b40e-eee1b67f1fa7","cfc76548-af33-4c65-aec0-bb9daf6410e2"
112,61499,"2e617521-42c0-4702-8302-d382e2326260","b232a17a-f4ac-467c-8109-93c66181062e"
113,61501,"f5078c39-09ee-4d02-a26a-637b58bf538e","15227dba-dfed-40ee-a599-bb0747b7c818"
114,61503,"a26a8168-0bc0-458d-9379-19e9438fff8a","3cca8724-7883-4af2-9ebb-f4775cb06f44"
115,61505,"189ff659-bab2-486c-869d-a9cc50d7b76f","e8de9358-0891-4867-aa06-72e2592b24a9"
116,61507,"59cb32cb-ce8f-4f42-b4e3-096c26f6d1fd","1d99476e-e2b6-42a3-a9d1-f55788c412a6"
117,61509,"8b834033-b06a-409a-81d5-5ca351dcea5f","11120e1f-23bc-462f-87e0-d8b5293b5d66"
118,61513,"abd2a9e9-8d63-440f-abc2-7c99ad0cf532","c444207e-0a90-45cf-b7a2-300d770143fd"
119,61515,"cf5d5c8e-3f9a-47f8-be2b-0fdd314bca9b","20c30809-15c8-4ef0-993e-05560b5e9c35"
120,61517,"cfae1134-4ec8-477e-9800-064d0f142ef0","19d7aa2e-a89b-438c-8130-555c2fd916ca"
121,61578,"8ab9deb2-26a4-4970-b11e-40d28787cf8a","d02e21f7-47bf-492a-b091-cb90e65f9497"
122,61715,"90dff68a-e02e-417a-9e3e-8fa9f2770119","c6fe93d0-c012-4851-97d9-abf2129de220"
123,61751,"da4dd0a4-fe60-4405-87ee-f141657c7c6b","fd008034-449a-4b7f-944a-cc661035fd12"
124,61772,"ff0043a0-8065-4836-8e58-3eb03fc09916","9602790e-69c5-471f-9f47-85943505d329"
125,62023,"8ad4166f-f7a2-4d85-a776-6154928ac973","7d54307f-f152-4fe3-95cb-94d8f42f00c7"
126,62025,"10d0e4dd-c54b-497d-afbf-7a99f5cab282","c466d60e-1a7f-4d2f-bd35-b2a48c3a0b68"
127,62322,"20d5c466-84fe-4f1e-8625-f6a4e2319edf","34c5530a-84e9-4a0d-a557-85e9d7f9d004"
128,62412,"e5af8b3f-a867-4ed4-8804-229b50c9bb1f","dc0736e0-ec67-4802-bb3a-f853b3a34042"
129,6139,"56b79cc5-e6bd-432f-9708-6cf81e71a1b4","ac8f749c-025b-41b7-a132-11f6340abba5"
130,62022,"1c31f617-d93a-4273-8957-013010193236","db14ef19-8932-4e54-9ed7-695fa745f0bd"
131,423,"ace8cf9c-3320-44de-8744-0ab571b4fa85","4330745b-768c-4d07-9883-7e126500abe3"
